id,ide,E,ƒË
2522,2522,210000,0.3
2523,2523,210000,0.3
2524,2524,210000,0.3
2525,2525,210000,0.3
2526,2526,210000,0.3
2527,2527,210000,0.3
2528,2528,210000,0.3
2529,2529,210000,0.3
2530,2530,210000,0.3
2531,2531,210000,0.3
2532,2532,210000,0.3
2533,2533,210000,0.3
2534,2534,210000,0.3
2535,2535,210000,0.3
2536,2536,210000,0.3
2537,2537,210000,0.3
2538,2538,210000,0.3
2539,2539,210000,0.3
2540,2540,210000,0.3
2541,2541,210000,0.3
2542,2542,210000,0.3
2543,2543,210000,0.3
2544,2544,210000,0.3
2545,2545,210000,0.3
2546,2546,210000,0.3
2547,2547,210000,0.3
2548,2548,210000,0.3
2549,2549,210000,0.3
2550,2550,210000,0.3
2551,2551,210000,0.3
2552,2552,210000,0.3
2553,2553,210000,0.3
2554,2554,210000,0.3
2555,2555,210000,0.3
2556,2556,210000,0.3
2557,2557,210000,0.3
2558,2558,210000,0.3
2559,2559,210000,0.3
2560,2560,210000,0.3
2561,2561,210000,0.3
2562,2562,210000,0.3
2563,2563,210000,0.3
2564,2564,210000,0.3
2565,2565,210000,0.3
2566,2566,210000,0.3
2567,2567,210000,0.3
2568,2568,210000,0.3
2569,2569,210000,0.3
2570,2570,210000,0.3
2571,2571,210000,0.3
2572,2572,210000,0.3
2573,2573,210000,0.3
2574,2574,210000,0.3
2575,2575,210000,0.3
2576,2576,210000,0.3
2577,2577,210000,0.3
2578,2578,210000,0.3
2579,2579,210000,0.3
2580,2580,210000,0.3
2581,2581,210000,0.3
2582,2582,210000,0.3
2583,2583,210000,0.3
2584,2584,210000,0.3
2585,2585,210000,0.3
2586,2586,210000,0.3
2587,2587,210000,0.3
2588,2588,210000,0.3
2589,2589,210000,0.3
2590,2590,210000,0.3
2591,2591,210000,0.3
2592,2592,210000,0.3
2593,2593,210000,0.3
2594,2594,210000,0.3
2595,2595,210000,0.3
2596,2596,210000,0.3
2597,2597,210000,0.3
2598,2598,210000,0.3
2599,2599,210000,0.3
2600,2600,210000,0.3
2601,2601,210000,0.3
2602,2602,210000,0.3
2603,2603,210000,0.3
2604,2604,210000,0.3
2605,2605,210000,0.3
2606,2606,210000,0.3
2607,2607,210000,0.3
2608,2608,210000,0.3
2609,2609,210000,0.3
2610,2610,210000,0.3
2611,2611,210000,0.3
2612,2612,210000,0.3
2613,2613,210000,0.3
2614,2614,210000,0.3
2615,2615,210000,0.3
2616,2616,210000,0.3
2617,2617,210000,0.3
2618,2618,210000,0.3
2619,2619,210000,0.3
2620,2620,210000,0.3
2621,2621,210000,0.3
2622,2622,210000,0.3
2623,2623,210000,0.3
2624,2624,210000,0.3
2625,2625,210000,0.3
2626,2626,210000,0.3
2627,2627,210000,0.3
2628,2628,210000,0.3
2629,2629,210000,0.3
2630,2630,210000,0.3
2631,2631,210000,0.3
2632,2632,210000,0.3
2633,2633,210000,0.3
2634,2634,210000,0.3
2635,2635,210000,0.3
2636,2636,210000,0.3
2637,2637,210000,0.3
2638,2638,210000,0.3
2639,2639,210000,0.3
2640,2640,210000,0.3
2641,2641,210000,0.3
2642,2642,210000,0.3
2643,2643,210000,0.3
2644,2644,210000,0.3
2645,2645,210000,0.3
2646,2646,210000,0.3
2647,2647,210000,0.3
2648,2648,210000,0.3
2649,2649,210000,0.3
2650,2650,210000,0.3
2651,2651,210000,0.3
2652,2652,210000,0.3
2653,2653,210000,0.3
2654,2654,210000,0.3
2655,2655,210000,0.3
2656,2656,210000,0.3
2657,2657,210000,0.3
2658,2658,210000,0.3
2659,2659,210000,0.3
2660,2660,210000,0.3
2661,2661,210000,0.3
2662,2662,210000,0.3
2663,2663,210000,0.3
2664,2664,210000,0.3
2665,2665,210000,0.3
2666,2666,210000,0.3
2667,2667,210000,0.3
2668,2668,210000,0.3
2669,2669,210000,0.3
2670,2670,210000,0.3
2671,2671,210000,0.3
2672,2672,210000,0.3
2673,2673,210000,0.3
2674,2674,210000,0.3
2675,2675,210000,0.3
2676,2676,210000,0.3
2677,2677,210000,0.3
2678,2678,210000,0.3
2679,2679,210000,0.3
2680,2680,210000,0.3
2681,2681,210000,0.3
2682,2682,210000,0.3
2683,2683,210000,0.3
2684,2684,210000,0.3
2685,2685,210000,0.3
2686,2686,210000,0.3
2687,2687,210000,0.3
2688,2688,210000,0.3
2689,2689,210000,0.3
2690,2690,210000,0.3
2691,2691,210000,0.3
2692,2692,210000,0.3
2693,2693,210000,0.3
2694,2694,210000,0.3
2695,2695,210000,0.3
2696,2696,210000,0.3
2697,2697,210000,0.3
2698,2698,210000,0.3
2699,2699,210000,0.3
2700,2700,210000,0.3
2701,2701,210000,0.3
2702,2702,210000,0.3
2703,2703,210000,0.3
2704,2704,210000,0.3
2705,2705,210000,0.3
2706,2706,210000,0.3
2707,2707,210000,0.3
2708,2708,210000,0.3
2709,2709,210000,0.3
2710,2710,210000,0.3
2711,2711,210000,0.3
2712,2712,210000,0.3
2713,2713,210000,0.3
2714,2714,210000,0.3
2715,2715,210000,0.3
2716,2716,210000,0.3
2717,2717,210000,0.3
2718,2718,210000,0.3
2719,2719,210000,0.3
2720,2720,210000,0.3
2721,2721,210000,0.3
2722,2722,210000,0.3
2723,2723,210000,0.3
2724,2724,210000,0.3
2725,2725,210000,0.3
2726,2726,210000,0.3
2727,2727,210000,0.3
2728,2728,210000,0.3
2729,2729,210000,0.3
2730,2730,210000,0.3
2731,2731,210000,0.3
2732,2732,210000,0.3
2733,2733,210000,0.3
2734,2734,210000,0.3
2735,2735,210000,0.3
2736,2736,210000,0.3
2737,2737,210000,0.3
2738,2738,210000,0.3
2739,2739,210000,0.3
2740,2740,210000,0.3
2741,2741,210000,0.3
2742,2742,210000,0.3
2743,2743,210000,0.3
2744,2744,210000,0.3
2745,2745,210000,0.3
2746,2746,210000,0.3
2747,2747,210000,0.3
2748,2748,210000,0.3
2749,2749,210000,0.3
2750,2750,210000,0.3
2751,2751,210000,0.3
2752,2752,210000,0.3
2753,2753,210000,0.3
2754,2754,210000,0.3
2755,2755,210000,0.3
2756,2756,210000,0.3
2757,2757,210000,0.3
2758,2758,210000,0.3
2759,2759,210000,0.3
2760,2760,210000,0.3
2761,2761,210000,0.3
2762,2762,210000,0.3
2763,2763,210000,0.3
2764,2764,210000,0.3
2765,2765,210000,0.3
2766,2766,210000,0.3
2767,2767,210000,0.3
2768,2768,210000,0.3
2769,2769,210000,0.3
2770,2770,210000,0.3
2771,2771,210000,0.3
2772,2772,210000,0.3
2773,2773,210000,0.3
2774,2774,210000,0.3
2775,2775,210000,0.3
2776,2776,210000,0.3
2777,2777,210000,0.3
2778,2778,210000,0.3
2779,2779,210000,0.3
2780,2780,210000,0.3
2781,2781,210000,0.3
2782,2782,210000,0.3
2783,2783,210000,0.3
2784,2784,210000,0.3
2785,2785,210000,0.3
2786,2786,210000,0.3
2787,2787,210000,0.3
2788,2788,210000,0.3
2789,2789,210000,0.3
2790,2790,210000,0.3
2791,2791,210000,0.3
2792,2792,210000,0.3
2793,2793,210000,0.3
2794,2794,210000,0.3
2795,2795,210000,0.3
2796,2796,210000,0.3
2797,2797,210000,0.3
2798,2798,210000,0.3
2799,2799,210000,0.3
2800,2800,210000,0.3
2801,2801,210000,0.3
2802,2802,210000,0.3
2803,2803,210000,0.3
2804,2804,210000,0.3
2805,2805,210000,0.3
2806,2806,210000,0.3
2807,2807,210000,0.3
2808,2808,210000,0.3
2809,2809,210000,0.3
2810,2810,210000,0.3
2811,2811,210000,0.3
2812,2812,210000,0.3
2813,2813,210000,0.3
2814,2814,210000,0.3
2815,2815,210000,0.3
2816,2816,210000,0.3
2817,2817,210000,0.3
2818,2818,210000,0.3
2819,2819,210000,0.3
2820,2820,210000,0.3
2821,2821,210000,0.3
2822,2822,210000,0.3
2823,2823,210000,0.3
2824,2824,210000,0.3
2825,2825,210000,0.3
2826,2826,210000,0.3
2827,2827,210000,0.3
2828,2828,210000,0.3
2829,2829,210000,0.3
2830,2830,210000,0.3
2831,2831,210000,0.3
2832,2832,210000,0.3
2833,2833,210000,0.3
2834,2834,210000,0.3
2835,2835,210000,0.3
2836,2836,210000,0.3
2837,2837,210000,0.3
2838,2838,210000,0.3
2839,2839,210000,0.3
2840,2840,210000,0.3
2841,2841,210000,0.3
2842,2842,210000,0.3
2843,2843,210000,0.3
2844,2844,210000,0.3
2845,2845,210000,0.3
2846,2846,210000,0.3
2847,2847,210000,0.3
2848,2848,210000,0.3
2849,2849,210000,0.3
2850,2850,210000,0.3
2851,2851,210000,0.3
2852,2852,210000,0.3
2853,2853,210000,0.3
2854,2854,210000,0.3
2855,2855,210000,0.3
2856,2856,210000,0.3
2857,2857,210000,0.3
2858,2858,210000,0.3
2859,2859,210000,0.3
2860,2860,210000,0.3
2861,2861,210000,0.3
2862,2862,210000,0.3
2863,2863,210000,0.3
2864,2864,210000,0.3
2865,2865,210000,0.3
2866,2866,210000,0.3
2867,2867,210000,0.3
2868,2868,210000,0.3
2869,2869,210000,0.3
2870,2870,210000,0.3
2871,2871,210000,0.3
2872,2872,210000,0.3
2873,2873,210000,0.3
2874,2874,210000,0.3
2875,2875,210000,0.3
2876,2876,210000,0.3
2877,2877,210000,0.3
2878,2878,210000,0.3
2879,2879,210000,0.3
2880,2880,210000,0.3
2881,2881,210000,0.3
2882,2882,210000,0.3
2883,2883,210000,0.3
2884,2884,210000,0.3
2885,2885,210000,0.3
2886,2886,210000,0.3
2887,2887,210000,0.3
2888,2888,210000,0.3
2889,2889,210000,0.3
2890,2890,210000,0.3
2891,2891,210000,0.3
2892,2892,210000,0.3
2893,2893,210000,0.3
2894,2894,210000,0.3
2895,2895,210000,0.3
2896,2896,210000,0.3
2897,2897,210000,0.3
2898,2898,210000,0.3
2899,2899,210000,0.3
2900,2900,210000,0.3
2901,2901,210000,0.3
2902,2902,210000,0.3
2903,2903,210000,0.3
2904,2904,210000,0.3
2905,2905,210000,0.3
2906,2906,210000,0.3
2907,2907,210000,0.3
2908,2908,210000,0.3
2909,2909,210000,0.3
2910,2910,210000,0.3
2911,2911,210000,0.3
2912,2912,210000,0.3
2913,2913,210000,0.3
2914,2914,210000,0.3
2915,2915,210000,0.3
2916,2916,210000,0.3
2917,2917,210000,0.3
2918,2918,210000,0.3
2919,2919,210000,0.3
2920,2920,210000,0.3
2921,2921,210000,0.3
2922,2922,210000,0.3
2923,2923,210000,0.3
2924,2924,210000,0.3
2925,2925,210000,0.3
2926,2926,210000,0.3
2927,2927,210000,0.3
2928,2928,210000,0.3
2929,2929,210000,0.3
2930,2930,210000,0.3
2931,2931,210000,0.3
2932,2932,210000,0.3
2933,2933,210000,0.3
2934,2934,210000,0.3
2935,2935,210000,0.3
2936,2936,210000,0.3
2937,2937,210000,0.3
2938,2938,210000,0.3
2939,2939,210000,0.3
2940,2940,210000,0.3
2941,2941,210000,0.3
2942,2942,210000,0.3
2943,2943,210000,0.3
2944,2944,210000,0.3
2945,2945,210000,0.3
2946,2946,210000,0.3
2947,2947,210000,0.3
2948,2948,210000,0.3
2949,2949,210000,0.3
2950,2950,210000,0.3
2951,2951,210000,0.3
2952,2952,210000,0.3
2953,2953,210000,0.3
2954,2954,210000,0.3
2955,2955,210000,0.3
2956,2956,210000,0.3
2957,2957,210000,0.3
2958,2958,210000,0.3
2959,2959,210000,0.3
2960,2960,210000,0.3
2961,2961,210000,0.3
2962,2962,210000,0.3
2963,2963,210000,0.3
2964,2964,210000,0.3
2965,2965,210000,0.3
2966,2966,210000,0.3
2967,2967,210000,0.3
2968,2968,210000,0.3
2969,2969,210000,0.3
2970,2970,210000,0.3
2971,2971,210000,0.3
2972,2972,210000,0.3
2973,2973,210000,0.3
2974,2974,210000,0.3
2975,2975,210000,0.3
2976,2976,210000,0.3
2977,2977,210000,0.3
2978,2978,210000,0.3
2979,2979,210000,0.3
2980,2980,210000,0.3
2981,2981,210000,0.3
2982,2982,210000,0.3
2983,2983,210000,0.3
2984,2984,210000,0.3
2985,2985,210000,0.3
2986,2986,210000,0.3
2987,2987,210000,0.3
2988,2988,210000,0.3
2989,2989,210000,0.3
2990,2990,210000,0.3
2991,2991,210000,0.3
2992,2992,210000,0.3
2993,2993,210000,0.3
2994,2994,210000,0.3
2995,2995,210000,0.3
2996,2996,210000,0.3
2997,2997,210000,0.3
2998,2998,210000,0.3
2999,2999,210000,0.3
3000,3000,210000,0.3
3001,3001,210000,0.3
3002,3002,210000,0.3
3003,3003,210000,0.3
3004,3004,210000,0.3
3005,3005,210000,0.3
3006,3006,210000,0.3
3007,3007,210000,0.3
3008,3008,210000,0.3
3009,3009,210000,0.3
3010,3010,210000,0.3
3011,3011,210000,0.3
3012,3012,210000,0.3
3013,3013,210000,0.3
3014,3014,210000,0.3
3015,3015,210000,0.3
3016,3016,210000,0.3
3017,3017,210000,0.3
3018,3018,210000,0.3
3019,3019,210000,0.3
3020,3020,210000,0.3
3021,3021,210000,0.3
3022,3022,210000,0.3
3023,3023,210000,0.3
3024,3024,210000,0.3
3025,3025,210000,0.3
3026,3026,210000,0.3
3027,3027,210000,0.3
3028,3028,210000,0.3
3029,3029,210000,0.3
3030,3030,210000,0.3
3031,3031,210000,0.3
3032,3032,210000,0.3
3033,3033,210000,0.3
3034,3034,210000,0.3
3035,3035,210000,0.3
3036,3036,210000,0.3
3037,3037,210000,0.3
3038,3038,210000,0.3
3039,3039,210000,0.3
3040,3040,210000,0.3
3041,3041,210000,0.3
3042,3042,210000,0.3
3043,3043,210000,0.3
3044,3044,210000,0.3
3045,3045,210000,0.3
3046,3046,210000,0.3
3047,3047,210000,0.3
3048,3048,210000,0.3
3049,3049,210000,0.3
3050,3050,210000,0.3
3051,3051,210000,0.3
3052,3052,210000,0.3
3053,3053,210000,0.3
3054,3054,210000,0.3
3055,3055,210000,0.3
3056,3056,210000,0.3
3057,3057,210000,0.3
3058,3058,210000,0.3
3059,3059,210000,0.3
3060,3060,210000,0.3
3061,3061,210000,0.3
3062,3062,210000,0.3
3063,3063,210000,0.3
3064,3064,210000,0.3
3065,3065,210000,0.3
3066,3066,210000,0.3
3067,3067,210000,0.3
3068,3068,210000,0.3
3069,3069,210000,0.3
3070,3070,210000,0.3
3071,3071,210000,0.3
3072,3072,210000,0.3
3073,3073,210000,0.3
3074,3074,210000,0.3
3075,3075,210000,0.3
3076,3076,210000,0.3
3077,3077,210000,0.3
3078,3078,210000,0.3
3079,3079,210000,0.3
3080,3080,210000,0.3
3081,3081,210000,0.3
3082,3082,210000,0.3
3083,3083,210000,0.3
3084,3084,210000,0.3
3085,3085,210000,0.3
3086,3086,210000,0.3
3087,3087,210000,0.3
3088,3088,210000,0.3
3089,3089,210000,0.3
3090,3090,210000,0.3
3091,3091,210000,0.3
3092,3092,210000,0.3
3093,3093,210000,0.3
3094,3094,210000,0.3
3095,3095,210000,0.3
3096,3096,210000,0.3
3097,3097,210000,0.3
3098,3098,210000,0.3
3099,3099,210000,0.3
3100,3100,210000,0.3
3101,3101,210000,0.3
3102,3102,210000,0.3
3103,3103,210000,0.3
3104,3104,210000,0.3
3105,3105,210000,0.3
3106,3106,210000,0.3
3107,3107,210000,0.3
3108,3108,210000,0.3
3109,3109,210000,0.3
3110,3110,210000,0.3
3111,3111,210000,0.3
3112,3112,210000,0.3
3113,3113,210000,0.3
3114,3114,210000,0.3
3115,3115,210000,0.3
3116,3116,210000,0.3
3117,3117,210000,0.3
3118,3118,210000,0.3
3119,3119,210000,0.3
3120,3120,210000,0.3
3121,3121,210000,0.3
3122,3122,210000,0.3
3123,3123,210000,0.3
3124,3124,210000,0.3
3125,3125,210000,0.3
3126,3126,210000,0.3
3127,3127,210000,0.3
3128,3128,210000,0.3
3129,3129,210000,0.3
3130,3130,210000,0.3
3131,3131,210000,0.3
3132,3132,210000,0.3
3133,3133,210000,0.3
3134,3134,210000,0.3
3135,3135,210000,0.3
3136,3136,210000,0.3
3137,3137,210000,0.3
3138,3138,210000,0.3
3139,3139,210000,0.3
3140,3140,210000,0.3
3141,3141,210000,0.3
3142,3142,210000,0.3
3143,3143,210000,0.3
3144,3144,210000,0.3
3145,3145,210000,0.3
3146,3146,210000,0.3
3147,3147,210000,0.3
3148,3148,210000,0.3
3149,3149,210000,0.3
3150,3150,210000,0.3
3151,3151,210000,0.3
3152,3152,210000,0.3
3153,3153,210000,0.3
3154,3154,210000,0.3
3155,3155,210000,0.3
3156,3156,210000,0.3
3157,3157,210000,0.3
3158,3158,210000,0.3
3159,3159,210000,0.3
3160,3160,210000,0.3
3161,3161,210000,0.3
3162,3162,210000,0.3
3163,3163,210000,0.3
3164,3164,210000,0.3
3165,3165,210000,0.3
3166,3166,210000,0.3
3167,3167,210000,0.3
3168,3168,210000,0.3
3169,3169,210000,0.3
3170,3170,210000,0.3
3171,3171,210000,0.3
3172,3172,210000,0.3
3173,3173,210000,0.3
3174,3174,210000,0.3
3175,3175,210000,0.3
3176,3176,210000,0.3
3177,3177,210000,0.3
3178,3178,210000,0.3
3179,3179,210000,0.3
3180,3180,210000,0.3
3181,3181,210000,0.3
3182,3182,210000,0.3
3183,3183,210000,0.3
3184,3184,210000,0.3
3185,3185,210000,0.3
3186,3186,210000,0.3
3187,3187,210000,0.3
3188,3188,210000,0.3
3189,3189,210000,0.3
3190,3190,210000,0.3
3191,3191,210000,0.3
3192,3192,210000,0.3
3193,3193,210000,0.3
3194,3194,210000,0.3
3195,3195,210000,0.3
3196,3196,210000,0.3
3197,3197,210000,0.3
3198,3198,210000,0.3
3199,3199,210000,0.3
3200,3200,210000,0.3
3201,3201,210000,0.3
3202,3202,210000,0.3
3203,3203,210000,0.3
3204,3204,210000,0.3
3205,3205,210000,0.3
3206,3206,210000,0.3
3207,3207,210000,0.3
3208,3208,210000,0.3
3209,3209,210000,0.3
3210,3210,210000,0.3
3211,3211,210000,0.3
3212,3212,210000,0.3
3213,3213,210000,0.3
3214,3214,210000,0.3
3215,3215,210000,0.3
3216,3216,210000,0.3
3217,3217,210000,0.3
3218,3218,210000,0.3
3219,3219,210000,0.3
3220,3220,210000,0.3
3221,3221,210000,0.3
3222,3222,210000,0.3
3223,3223,210000,0.3
3224,3224,210000,0.3
3225,3225,210000,0.3
3226,3226,210000,0.3
3227,3227,210000,0.3
3228,3228,210000,0.3
3229,3229,210000,0.3
3230,3230,210000,0.3
3231,3231,210000,0.3
3232,3232,210000,0.3
3233,3233,210000,0.3
3234,3234,210000,0.3
3235,3235,210000,0.3
3236,3236,210000,0.3
3237,3237,210000,0.3
3238,3238,210000,0.3
3239,3239,210000,0.3
3240,3240,210000,0.3
3241,3241,210000,0.3
3242,3242,210000,0.3
3243,3243,210000,0.3
3244,3244,210000,0.3
3245,3245,210000,0.3
3246,3246,210000,0.3
3247,3247,210000,0.3
3248,3248,210000,0.3
3249,3249,210000,0.3
3250,3250,210000,0.3
3251,3251,210000,0.3
3252,3252,210000,0.3
3253,3253,210000,0.3
3254,3254,210000,0.3
3255,3255,210000,0.3
3256,3256,210000,0.3
3257,3257,210000,0.3
3258,3258,210000,0.3
3259,3259,210000,0.3
3260,3260,210000,0.3
3261,3261,210000,0.3
3262,3262,210000,0.3
3263,3263,210000,0.3
3264,3264,210000,0.3
3265,3265,210000,0.3
3266,3266,210000,0.3
3267,3267,210000,0.3
3268,3268,210000,0.3
3269,3269,210000,0.3
3270,3270,210000,0.3
3271,3271,210000,0.3
3272,3272,210000,0.3
3273,3273,210000,0.3
3274,3274,210000,0.3
3275,3275,210000,0.3
3276,3276,210000,0.3
3277,3277,210000,0.3
3278,3278,210000,0.3
3279,3279,210000,0.3
3280,3280,210000,0.3
3281,3281,210000,0.3
3282,3282,210000,0.3
3283,3283,210000,0.3
3284,3284,210000,0.3
3285,3285,210000,0.3
3286,3286,210000,0.3
3287,3287,210000,0.3
3288,3288,210000,0.3
3289,3289,210000,0.3
3290,3290,210000,0.3
3291,3291,210000,0.3
3292,3292,210000,0.3
3293,3293,210000,0.3
3294,3294,210000,0.3
3295,3295,210000,0.3
3296,3296,210000,0.3
3297,3297,210000,0.3
3298,3298,210000,0.3
3299,3299,210000,0.3
3300,3300,210000,0.3
3301,3301,210000,0.3
3302,3302,210000,0.3
3303,3303,210000,0.3
3304,3304,210000,0.3
3305,3305,210000,0.3
3306,3306,210000,0.3
3307,3307,210000,0.3
3308,3308,210000,0.3
3309,3309,210000,0.3
3310,3310,210000,0.3
3311,3311,210000,0.3
3312,3312,210000,0.3
3313,3313,210000,0.3
3314,3314,210000,0.3
3315,3315,210000,0.3
3316,3316,210000,0.3
3317,3317,210000,0.3
3318,3318,210000,0.3
3319,3319,210000,0.3
3320,3320,210000,0.3
3321,3321,210000,0.3
3322,3322,210000,0.3
3323,3323,210000,0.3
3324,3324,210000,0.3
3325,3325,210000,0.3
3326,3326,210000,0.3
3327,3327,210000,0.3
3328,3328,210000,0.3
3329,3329,210000,0.3
3330,3330,210000,0.3
3331,3331,210000,0.3
3332,3332,210000,0.3
3333,3333,210000,0.3
3334,3334,210000,0.3
3335,3335,210000,0.3
3336,3336,210000,0.3
3337,3337,210000,0.3
3338,3338,210000,0.3
3339,3339,210000,0.3
3340,3340,210000,0.3
3341,3341,210000,0.3
3342,3342,210000,0.3
3343,3343,210000,0.3
3344,3344,210000,0.3
3345,3345,210000,0.3
3346,3346,210000,0.3
3347,3347,210000,0.3
3348,3348,210000,0.3
3349,3349,210000,0.3
3350,3350,210000,0.3
3351,3351,210000,0.3
3352,3352,210000,0.3
3353,3353,210000,0.3
3354,3354,210000,0.3
3355,3355,210000,0.3
3356,3356,210000,0.3
3357,3357,210000,0.3
3358,3358,210000,0.3
3359,3359,210000,0.3
3360,3360,210000,0.3
3361,3361,210000,0.3
3362,3362,210000,0.3
3363,3363,210000,0.3
3364,3364,210000,0.3
3365,3365,210000,0.3
3366,3366,210000,0.3
3367,3367,210000,0.3
3368,3368,210000,0.3
3369,3369,210000,0.3
3370,3370,210000,0.3
3371,3371,210000,0.3
3372,3372,210000,0.3
3373,3373,210000,0.3
3374,3374,210000,0.3
3375,3375,210000,0.3
3376,3376,210000,0.3
3377,3377,210000,0.3
3378,3378,210000,0.3
3379,3379,210000,0.3
3380,3380,210000,0.3
3381,3381,210000,0.3
3382,3382,210000,0.3
3383,3383,210000,0.3
3384,3384,210000,0.3
3385,3385,210000,0.3
3386,3386,210000,0.3
3387,3387,210000,0.3
3388,3388,210000,0.3
3389,3389,210000,0.3
3390,3390,210000,0.3
3391,3391,210000,0.3
3392,3392,210000,0.3
3393,3393,210000,0.3
3394,3394,210000,0.3
3395,3395,210000,0.3
3396,3396,210000,0.3
3397,3397,210000,0.3
3398,3398,210000,0.3
3399,3399,210000,0.3
3400,3400,210000,0.3
3401,3401,210000,0.3
3402,3402,210000,0.3
3403,3403,210000,0.3
3404,3404,210000,0.3
3405,3405,210000,0.3
3406,3406,210000,0.3
3407,3407,210000,0.3
3408,3408,210000,0.3
3409,3409,210000,0.3
3410,3410,210000,0.3
3411,3411,210000,0.3
3412,3412,210000,0.3
3413,3413,210000,0.3
3414,3414,210000,0.3
3415,3415,210000,0.3
3416,3416,210000,0.3
3417,3417,210000,0.3
3418,3418,210000,0.3
3419,3419,210000,0.3
3420,3420,210000,0.3
3421,3421,210000,0.3
3422,3422,210000,0.3
3423,3423,210000,0.3
3424,3424,210000,0.3
3425,3425,210000,0.3
3426,3426,210000,0.3
3427,3427,210000,0.3
3428,3428,210000,0.3
3429,3429,210000,0.3
3430,3430,210000,0.3
3431,3431,210000,0.3
3432,3432,210000,0.3
3433,3433,210000,0.3
3434,3434,210000,0.3
3435,3435,210000,0.3
3436,3436,210000,0.3
3437,3437,210000,0.3
3438,3438,210000,0.3
3439,3439,210000,0.3
3440,3440,210000,0.3
3441,3441,210000,0.3
3442,3442,210000,0.3
3443,3443,210000,0.3
3444,3444,210000,0.3
3445,3445,210000,0.3
3446,3446,210000,0.3
3447,3447,210000,0.3
3448,3448,210000,0.3
3449,3449,210000,0.3
3450,3450,210000,0.3
3451,3451,210000,0.3
3452,3452,210000,0.3
3453,3453,210000,0.3
3454,3454,210000,0.3
3455,3455,210000,0.3
3456,3456,210000,0.3
3457,3457,210000,0.3
3458,3458,210000,0.3
3459,3459,210000,0.3
3460,3460,210000,0.3
3461,3461,210000,0.3
3462,3462,210000,0.3
3463,3463,210000,0.3
3464,3464,210000,0.3
3465,3465,210000,0.3
3466,3466,210000,0.3
3467,3467,210000,0.3
3468,3468,210000,0.3
3469,3469,210000,0.3
3470,3470,210000,0.3
3471,3471,210000,0.3
3472,3472,210000,0.3
3473,3473,210000,0.3
3474,3474,210000,0.3
3475,3475,210000,0.3
3476,3476,210000,0.3
3477,3477,210000,0.3
3478,3478,210000,0.3
3479,3479,210000,0.3
3480,3480,210000,0.3
3481,3481,210000,0.3
3482,3482,210000,0.3
3483,3483,210000,0.3
3484,3484,210000,0.3
3485,3485,210000,0.3
3486,3486,210000,0.3
3487,3487,210000,0.3
3488,3488,210000,0.3
3489,3489,210000,0.3
3490,3490,210000,0.3
3491,3491,210000,0.3
3492,3492,210000,0.3
3493,3493,210000,0.3
3494,3494,210000,0.3
3495,3495,210000,0.3
3496,3496,210000,0.3
3497,3497,210000,0.3
3498,3498,210000,0.3
3499,3499,210000,0.3
3500,3500,210000,0.3
3501,3501,210000,0.3
3502,3502,210000,0.3
3503,3503,210000,0.3
3504,3504,210000,0.3
3505,3505,210000,0.3
3506,3506,210000,0.3
3507,3507,210000,0.3
3508,3508,210000,0.3
3509,3509,210000,0.3
3510,3510,210000,0.3
3511,3511,210000,0.3
3512,3512,210000,0.3
3513,3513,210000,0.3
3514,3514,210000,0.3
3515,3515,210000,0.3
3516,3516,210000,0.3
3517,3517,210000,0.3
3518,3518,210000,0.3
3519,3519,210000,0.3
3520,3520,210000,0.3
3521,3521,210000,0.3
3522,3522,210000,0.3
3523,3523,210000,0.3
3524,3524,210000,0.3
3525,3525,210000,0.3
3526,3526,210000,0.3
3527,3527,210000,0.3
3528,3528,210000,0.3
3529,3529,210000,0.3
3530,3530,210000,0.3
3531,3531,210000,0.3
3532,3532,210000,0.3
3533,3533,210000,0.3
3534,3534,210000,0.3
3535,3535,210000,0.3
3536,3536,210000,0.3
3537,3537,210000,0.3
3538,3538,210000,0.3
3539,3539,210000,0.3
3540,3540,210000,0.3
3541,3541,210000,0.3
3542,3542,210000,0.3
3543,3543,210000,0.3
3544,3544,210000,0.3
3545,3545,210000,0.3
3546,3546,210000,0.3
3547,3547,210000,0.3
3548,3548,210000,0.3
3549,3549,210000,0.3
3550,3550,210000,0.3
3551,3551,210000,0.3
3552,3552,210000,0.3
3553,3553,210000,0.3
3554,3554,210000,0.3
3555,3555,210000,0.3
3556,3556,210000,0.3
3557,3557,210000,0.3
3558,3558,210000,0.3
3559,3559,210000,0.3
3560,3560,210000,0.3
3561,3561,210000,0.3
3562,3562,210000,0.3
3563,3563,210000,0.3
3564,3564,210000,0.3
3565,3565,210000,0.3
3566,3566,210000,0.3
3567,3567,210000,0.3
3568,3568,210000,0.3
3569,3569,210000,0.3
3570,3570,210000,0.3
3571,3571,210000,0.3
3572,3572,210000,0.3
3573,3573,210000,0.3
3574,3574,210000,0.3
3575,3575,210000,0.3
3576,3576,210000,0.3
3577,3577,210000,0.3
3578,3578,210000,0.3
3579,3579,210000,0.3
3580,3580,210000,0.3
3581,3581,210000,0.3
3582,3582,210000,0.3
3583,3583,210000,0.3
3584,3584,210000,0.3
3585,3585,210000,0.3
3586,3586,210000,0.3
3587,3587,210000,0.3
3588,3588,210000,0.3
3589,3589,210000,0.3
3590,3590,210000,0.3
3591,3591,210000,0.3
3592,3592,210000,0.3
3593,3593,210000,0.3
3594,3594,210000,0.3
3595,3595,210000,0.3
3596,3596,210000,0.3
3597,3597,210000,0.3
